Activity,Station_ID,Station Name,Gear,SRBC Method,Date,Time,Macrostemum,Count
Macros,1806,MARS001.5-4177,D-Frame Net,BENT-004,10/17/2012,15:00,Chimarra,3
Macros,1806,MARS001.5-4177,D-Frame Net,BENT-004,10/17/2012,15:00,Dubiraphia,2
Macros,1806,MARS001.5-4177,D-Frame Net,BENT-004,10/17/2012,15:00,Optioservus,24
Macros,1806,MARS001.5-4177,D-Frame Net,BENT-004,10/17/2012,15:00,Promoresia,1
Macros,1806,MARS001.5-4177,D-Frame Net,BENT-004,10/17/2012,15:00,Stenelmis,5
Macros,1806,MARS001.5-4177,D-Frame Net,BENT-004,10/17/2012,15:00,Psephenus,2
Macros,1806,MARS001.5-4177,D-Frame Net,BENT-004,10/17/2012,15:00,Ceratopogonidae,1
Macros,1806,MARS001.5-4177,D-Frame Net,BENT-004,10/17/2012,15:00,Chironomidae,5
Macros,1806,MARS001.5-4177,D-Frame Net,BENT-004,10/17/2012,15:00,Hemerodromia,1
Macros,1806,MARS001.5-4177,D-Frame Net,BENT-004,10/17/2012,15:00,Antocha,5
Macros,1806,MARS001.5-4177,D-Frame Net,BENT-004,10/17/2012,15:00,Crangonyx,3
Macros,1806,MARS001.5-4177,D-Frame Net,BENT-004,10/17/2012,15:00,Caecidotea,8
Macros,1806,MARS001.5-4177,D-Frame Net,BENT-004,10/17/2012,15:00,Hydracarina,1
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Ephemerella,11
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Serratella,12
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Epeorus,4
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Maccaffertium,3
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Rhithrogena,4
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Isonychia,2
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Paraleptophlebia,33
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Leuctra,18
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Acroneuria,1
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Agnetina,1
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Clioperla,1
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Isoperla,18
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Taeniopteryx,8
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Apatania,4
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Glossosoma,1
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Ceratopsyche,3
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Cheumatopsyche,23
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Dolophilodes,5
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Rhyacophila,6
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Optioservus,4
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Oulimnius,1
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Promoresia,6
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Chironomidae,26
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Antocha,3
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Dicranota,1
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Hexatoma,1
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Oligochaeta,1
Macros,1810,NINE000.1-4177,D-Frame Net,BENT-004,10/17/2012,12:45,Hydracarina,3
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Eurylophella,12
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Maccaffertium,17
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Isonychia,29
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Acroneuria,2
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Taeniopteryx,17
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Glossosoma,1
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Ceratopsyche,9
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Cheumatopsyche,1
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Psychomyia,1
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Neophylax,3
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Coenagrionidae,7
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Corydalus,2
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Optioservus,2
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Stenelmis,1
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Chironomidae,63
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Hemerodromia,4
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Antocha,2
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Nemertea,3
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Sphaeriidae,27
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Oligochaeta,9
Macros,92,LPIN000.2-4177,D-Frame,BENT-004,10/17/2013,17:00,Hydracarina,4
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Acentrella,3
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Ephemerella,22
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Eurylophella,2
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Serratella,13
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Epeorus,11
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Leucrocuta,3
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Maccaffertium,7
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Isonychia,6
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Paraleptophlebia,14
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Acroneuria,2
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Paragnetina,2
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Isoperla,9
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Taeniopterygidae,4
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Taeniopteryx,4
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Ceratopsyche,6
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Cheumatopsyche,8
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Homoplectra,1
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Hydroptila,1
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Lepidostoma,7
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Limnephilidae,14
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Psilotreta,1
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Chimarra,1
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Rhyacophila,1
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Neophylax,6
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Gomphidae,1
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Optioservus,7
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Oulimnius,1
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Psephenus,5
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Dasyhelea,1
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Chironomidae,46
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Hemerodromia,3
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Nemertea,1
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Oligochaeta,6
Macros,1666,ELKR000.5-4177,D-Frame,BENT-004,10/17/2013,14:30,Hydracarina,2
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Acentrella,1
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Plauditus,2
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Ephemerella,36
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Eurylophella,8
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Serratella,7
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Epeorus,7
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Leucrocuta,15
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Maccaffertium,11
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Stenacron,1
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Isonychia,1
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Paraleptophlebia,16
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Isoperla,8
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Taeniopteryx,1
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Apatania,2
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Micrasema,2
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Ceratopsyche,8
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Cheumatopsyche,3
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Lepidostoma,7
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Psilotreta,1
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Rhyacophila,1
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Optioservus,1
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Oulimnius,1
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Psephenus,5
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Chironomidae,79
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Hemerodromia,2
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Antocha,2
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Oligochaeta,5
Macros,1667,WPIN001.5-4177,D-Frame,BENT-004,10/16/2013,18:00,Hydracarina,3
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Ephemerella,16
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Eurylophella,2
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Serratella,18
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Epeorus,8
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Leucrocuta,15
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Maccaffertium,27
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Isonychia,8
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Paraleptophlebia,24
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Acroneuria,1
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Paragnetina,1
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Isoperla,2
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Taeniopteryx,17
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Apatania,2
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Ceratopsyche,18
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Cheumatopsyche,28
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Lepidostoma,1
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Chimarra,5
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Dolophilodes,2
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Polycentropus,1
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Rhyacophila,3
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Neophylax,1
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Gomphidae,1
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Nigronia,1
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Optioservus,7
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Promoresia,1
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Psephenus,2
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Atherix,2
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Chironomidae,10
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Hemerodromia,1
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Antocha,3
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Dicranota,1
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Nemertea,1
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Nematoda,1
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Turbellaria,7
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Oligochaeta,3
Macros,1669,BLOC001.3-4177,D-Frame,BENT-004,10/15/2013,18:30,Hydracarina,2
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Ephemerella,28
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Eurylophella,1
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Serratella,1
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Epeorus,8
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Leucrocuta,25
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Maccaffertium,3
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Rhithrogena,5
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Isonychia,6
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Paraleptophlebia,81
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Acroneuria,2
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Isoperla,22
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Taeniopteryx,1
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Ceratopsyche,8
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Cheumatopsyche,9
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Psilotreta,1
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Dolophilodes,2
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Polycentropus,1
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Neophylax,1
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Gomphidae,2
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Optioservus,3
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Psephenus,4
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Chironomidae,3
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Antocha,1
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Dicranota,1
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Hexatoma,2
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Turbellaria,1
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Oligochaeta,1
Macros,1731,LONG001.3-4177,D-Frame,BENT-004,10/17/2013,14:00,Hydracarina,2
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Caenis,1
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Ephemerella,4
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Eurylophella,4
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Serratella,1
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Ephemera,1
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Heptagenia,2
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Leucrocuta,13
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Maccaffertium,65
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Stenacron,31
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Paraleptophlebia,10
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Acroneuria,3
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Taeniopteryx,2
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Apatania,4
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Cheumatopsyche,1
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Hydroptila,2
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Lepidostoma,1
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Limnephilidae,1
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Psychomyia,1
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Rhyacophila,1
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Stylogomphus,2
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Stenelmis,1
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Psephenus,1
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Chironomidae,54
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Oligochaeta,4
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Cambaridae,1
Macros,1805,PINE048.8-4177,D-Frame,BENT-004,10/16/2013,13:30,Hydracarina,2
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Caenis,1
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Ephemerella,1
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Eurylophella,2
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Serratella,3
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Epeorus,1
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Maccaffertium,1
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Isonychia,1
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Paraleptophlebia,1
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Taeniopteryx,2
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Helicopsyche,1
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Ceratopsyche,11
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Cheumatopsyche,9
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Hydropsyche,10
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Hydroptila,4
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Mystacides,2
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Chimarra,16
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Neophylax,1
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Dubiraphia,6
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Optioservus,22
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Stenelmis,12
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Psephenus,3
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Chironomidae,61
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Hemerodromia,9
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Antocha,1
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Nematoda,1
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Oligochaeta,24
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Caecidotea,2
Macros,1806,MARS001.5-4177,D-Frame,BENT-004,10/17/2013,13:00,Hydracarina,2
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Ephemerella,7
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Eurylophella,5
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Serratella,4
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Epeorus,8
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Leucrocuta,3
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Maccaffertium,3
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Rhithrogena,2
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Paraleptophlebia,23
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Leuctra,2
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Paragnetina,2
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Isogenoides,2
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Isoperla,12
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Apatania,2
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Brachycentrus,2
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Micrasema,3
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Ceratopsyche,7
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Cheumatopsyche,6
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Dolophilodes,1
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Polycentropus,1
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Psychomyia,1
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Rhyacophila,13
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Neophylax,5
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Lanthus,1
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Nigronia,3
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Optioservus,5
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Oulimnius,3
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Promoresia,5
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Ceratopogonidae,1
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Chironomidae,71
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Chelifera,1
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Hemerodromia,2
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Antocha,6
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Dicranota,4
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Hexatoma,4
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Pseudolimnophila,1
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Ancylidae,1
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Sphaeriidae,7
Macros,1810,NINE000.1-4177,D-Frame,BENT-004,10/16/2013,16:30,Oligochaeta,2
